True Values,Predictions
-0.0043041673335187,0.0014351885
0.0053732734104746,0.0034495934
0.0084028991048681,0.004426824
0.0046096152067735,0.003913555
-0.0048360167285478,0.00451886
-0.0049246391041028,0.0067257034
0.0220044310223311,0.005617151
0.052099420993075,0.0029902426
0.0353985467605827,0.0043826457
0.0132558707997402,0.005267162
0.0167156230611812,0.005578011
-0.010296979060066,0.0035286648
-0.0263898331067809,0.002036093
-0.0280100843825984,0.003370719
0.0023295942594049,0.0017368322
0.0229738821508982,-0.0044711004
0.020668570918348,-0.004134522
0.0079170452524862,5.8862235e-05
0.0238150765993378,0.0023002957
0.0361277739521371,0.0014660273
-0.0054538732848074,0.0005195922
-0.0126725731193865,0.00055477757
0.0049712065414858,-0.00044447617
-0.0119240493932378,-0.0028215977
-0.0422304195974996,-0.0021404277
-0.0344764797126367,0.00219713
-0.0125924729466202,0.000719122
-0.0262154446920827,-0.001416586
-0.0319059655515875,0.00038091894
-0.0231872757792965,0.0035893305
-0.019396832248415,0.0024906772
-0.0301032955988571,0.0011957501
-0.0178728218382739,0.0015917931
-0.0050821787231428,0.0022261164
-0.0004550487739115,0.0021278223
0.0227274232300921,0.0013576517
0.0373694438650458,0.0033603709
0.0152053923815708,0.0037504125
0.012762527309172,0.0021487966
0.0096931292056596,0.0017648096
0.0095928867187298,-0.00095811405
0.0025252239290021,-0.0019132054
0.0093240768751232,-0.002745419
0.0190498959571249,-0.0019027555
0.0140843195909398,-0.0023311938
0.0084648446959478,-0.0016250481
-0.0103307810472788,0.0010503702
-0.0113979246045569,0.0021686766
-0.0299575018726617,0.0014657924
-0.0073456487084482,0.0011125297
-0.0136500635729035,0.0011207656
0.0046251481182593,0.0013972645
0.0075533134940592,-0.00032936284
0.0146389535283949,-0.0011139835
-0.0090793592949168,-0.0011142174
-0.0161439564274281,0.0008959813
-0.0139099310942388,0.0017754541
-0.0293924928013985,0.0010685486
-0.0228460726132515,-0.0005899436
-0.0274090146410996,-9.931988e-05
-0.024509991263382,0.0006827776
-0.0275448923785853,0.0015336893
0.0045775937770762,0.001829117
0.0062000022720095,0.0021028079
-0.0121346500023729,-0.0006915416
-0.0131742821222728,-0.0007912732
-0.02278603431979,-0.00088677567
-0.0429437872997179,-0.0031547716
-0.0298160651633845,-0.005592744
0.0076480417743867,-0.0058796406
0.0020158756984176,-0.005360343
0.0090383954430406,-0.0058103586
0.0116904663779636,-0.003897186
-0.0120452820822235,-0.0015960502
-0.0155129327259062,-0.003730302
-0.0053319998230696,-0.002872551
-0.0056789652877158,-0.0030085605
0.0015463513929492,-0.004237188
0.0005014099880559,-0.0016164273
-0.0018639051542406,0.0031348725
0.0103539815013659,0.0041203443
0.0071879250207504,0.004696941
-0.0021466009884276,0.004564291
0.0188870814054935,0.0035907028
0.0210396182353608,0.0016375295
0.0054952055355711,-0.00038463637
0.0089439880708982,-0.0021463877
0.0191555152897533,-0.0023005607
0.008148528563905,-0.0038402828
0.0109685942181652,-0.004785951
0.0089275236458073,-0.004695751
0.0035429070219655,-0.003406143
0.0005095427800735,-0.0048446544
-0.0175713646939041,-0.0036758406
-0.0094206062929502,-0.0016420699
0.0052939489598126,-0.0012312523
0.014016833773081,-0.0010937584
0.0066571751550198,-0.0017609886
0.0264868745321578,-0.0016390021
0.0315466284025375,-0.00042821388
0.0253392959656023,0.00055183086
0.0098312901754951,0.0034629812
0.0224619115802902,0.003079951
0.0195848773627509,0.00017713741
-0.0097594075616401,0.00048586898
0.0041515523391476,0.0039162403
0.0100679050891643,0.005570046
0.0097041614534036,0.0024758133
0.0247542469506245,0.00120466
0.0124535359947793,0.003590271
-0.016225829976207,0.0039536664
-0.0163568823414263,0.004792149
-0.0155600748339016,0.0044897455
-0.0203819352414898,0.0036638652
-0.0136832168870548,0.0054357196
0.000847842594316,0.0049986355
0.0043981784725269,0.0015624809
0.0242270280251881,0.00079831376
0.010510830437115,0.0042184377
0.0173904259529357,0.0058015767
0.0287306645646205,0.0046256934
0.0300275461190739,0.0014647673
0.0056562083402677,0.0027560808
0.0034065146310273,0.0066527445
0.0106285710612687,0.0073317047
-0.0020018847947892,0.005041218
0.0117700085155365,0.003918996
0.0025530055683167,0.0045132404
-0.0023106772254233,0.0048333756
-0.0023106772254233,0.003477114
-0.0050815519415509,0.003628317
-0.0200506496683702,0.0042232033
-0.0192276629343411,0.0057468433
-0.0122343861075129,0.0046416046
-0.0147863778593987,0.0024319931
-0.0212054234435993,0.0015297487
-0.0179180823756877,0.0032164508
-0.0127001105679972,0.0036809382
-0.0144320727817538,0.0024255752
-0.0067001018826973,0.0017933638
0.0005565167038149,0.0018135539
-0.0115246132846359,0.0019563455
-0.0046585065443845,0.0017300892
0.0037013394193536,0.0024605603
-0.0035674373475516,0.002987935
0.0053076119774042,0.0029985763
0.0358354747538081,0.0044012154
0.0303832056667082,0.0048302747
0.0210883417014761,0.0027897963
0.0239994761647572,0.003328721
0.0237473080702944,0.0042223395
0.0033005410864444,0.0031753916
-0.0061527733591967,0.0028248152
-0.0087633768713698,0.0023528805
-0.0248793834313141,-0.00013926454
-0.026005630946347,-0.0007907484
-0.036144501368707,0.0019257277
-0.04124985491569,0.0024416947
-0.0376335973683365,0.0021132582
-0.0144800501652017,0.0018514696
-0.0167493846489257,0.0026958613
-0.0124868612229621,0.0038811306
0.0169221392459885,0.0048633805
0.0417829166351815,0.0050292765
0.0272820639616681,0.004583896
0.0323910414745013,0.0058066463
0.0434417537279823,0.006487243
0.033072232247929,0.0030908564
0.0077990653640419,-0.00034549882
0.0009572241233446,-0.00012022458
-0.0058026597345752,-0.00015455592
-0.0121051370345547,-0.0017290852
-0.0115970769008278,-0.00031572036
-0.0069859972711601,0.0033554945
0.0112277683420753,0.0042337785
0.003040059565947,0.0037475221
0.0153812641033178,0.0043334905
0.0171104110080219,0.006037851
0.008432737847763,0.0075269984
0.012193696286136,0.008601863
0.0188609749333133,0.0093673365
0.0403352803431734,0.008155004
0.0273258262643371,0.008334164
0.0551510441638142,0.009290433
0.0486207503699809,0.008201715
0.0355841486940096,0.0063866707
-0.0016564417489914,0.0056857136
0.006175637118194,0.008160684
-0.0239746900607241,0.005954807
-0.0257547314388363,0.0056876065
-0.0138872832677712,0.0036772022
-0.0084779902024992,0.0018397503
-0.0080833560929205,0.0005236502
0.001195031687285,0.0022898798
0.0010134592350957,0.0036364521
0.0158299750522373,0.0035626374
0.045402727708039,0.0032822073
0.0528260248947853,0.0041018827
0.0491881909200312,0.0048970263
0.0570854694451243,0.005081728
0.0434759674281849,0.005355791
0.0097755061659795,0.005815083
-0.0034858120833089,0.0070263697
0.0134509651372433,0.006217808
0.0232117584979037,0.0043386165
0.0077368787219968,0.003243856
0.0266164141323423,0.004946111
0.0468861553178166,0.005045294
0.0485227776667749,0.0055076843
