True Values,Predictions
0.0102427599005932,0.041063897
-0.00383362018627,0.017153079
-0.025751768899587,0.004774397
-0.025179063620557,-0.019525722
-0.0220671503527176,-0.009797236
-0.0220949177177353,-0.017907714
-0.0124410942430546,-0.004576827
0.0126481428058488,-0.024596581
0.014919874197178,-0.012528127
0.0289851036717308,-0.03172385
0.0250615796287719,-0.024458645
0.017580940960632,-0.018427221
0.0171264105746752,-0.029073415
0.0034649662001501,-0.014933964
-0.02236443666326,-0.001573226
-0.0282745023113334,-0.00021894882
-0.0286276230059084,0.013428444
-0.0569415499264296,0.01115107
-0.0471974570617871,-0.0029381127
-0.0339297520676688,-0.0016242438
-0.0232213482188419,0.0029214113
-0.015387588856127,0.0114112515
-0.0018827965081858,0.0035354397
-0.0108965620506119,0.006739111
-0.0111595335503405,-0.011152064
-0.0019548066736323,-0.005672446
-0.0019548066736323,-0.009504108
0.0084740057585529,-0.0141846
-0.0007701878454065,-0.030145882
-0.0410954042460994,-0.010774186
-0.04022469233755,0.012992488
-0.0407721043091298,0.0013843752
-0.0586842590494907,0.0006391681
-0.0207804351693319,-0.0023471029
-0.0005805058434978,0.002091424
-0.0026486049428273,0.014027113
-0.019253926218988,-0.009900859
-0.0047796550082214,-0.009833282
-0.0510210250207099,-0.011720216
-0.0266458369733791,0.004372725
-0.0116515698481572,0.007992307
0.0055011633995832,-0.014344132
0.0083352714544921,0.030744167
0.0274170453964204,0.016913125
0.0402722366842081,0.0071812808
0.0156066694697997,-0.014935648
0.0273801691220291,-0.01005148
0.0281091695216735,-0.017208776
0.0271497720356476,0.009632671
0.0115831410896308,-0.00073824683
0.013930573535947,0.013972798
-0.0059002122047703,0.018822597
0.0138229083688208,0.030230908
0.0258505527740886,0.013631159
0.0260481374380116,0.03593403
0.0243741361322934,-0.0078871455
0.0313788520984577,0.025194177
0.0120279648543579,0.007831762
0.0113348764032343,-0.011719322
0.0027148746427327,0.0046288907
-0.017184806051588,-0.0017025457
-0.0146160074820972,-0.021601848
-0.0201078567205607,-0.013282629
-0.0411246304817697,-0.0005926476
-0.0480211619119152,-0.011013655
-0.0104224825787556,0.024114678
-0.0029728305383097,0.00027958443
-0.0043041673335187,0.0060531585
0.0053732734104746,-0.0085122045
0.0084028991048681,0.014181303
0.0046096152067735,0.010130538
-0.0048360167285478,-0.0043346197
-0.0049246391041028,0.010566955
0.0220044310223311,-0.0035161139
0.052099420993075,0.00093410676
0.0353985467605827,-0.016132796
0.0132558707997402,-0.0065673203
0.0167156230611812,-0.0007482902
-0.010296979060066,0.018338183
-0.0263898331067809,-0.0038257153
-0.0280100843825984,0.040215097
0.0023295942594049,0.02530715
0.0229738821508982,-0.015300503
0.020668570918348,-0.030335208
0.0079170452524862,-0.022818325
0.0238150765993378,-0.043377414
0.0361277739521371,0.007595548
-0.0054538732848074,0.010508591
-0.0126725731193865,0.0017776131
0.0049712065414858,0.009281149
-0.0119240493932378,-0.0057249577
-0.0422304195974996,-0.009382745
-0.0344764797126367,0.0035497039
-0.0125924729466202,-0.0051357956
-0.0262154446920827,-0.013757622
-0.0319059655515875,-0.01195786
-0.0231872757792965,0.020237938
-0.019396832248415,-0.025485257
-0.0301032955988571,0.010891506
-0.0178728218382739,-0.018038614
-0.0050821787231428,-0.001107371
-0.0004550487739115,-0.020185355
0.0227274232300921,-0.0061044977
0.0373694438650458,0.0028979569
0.0152053923815708,-0.0067422823
0.012762527309172,0.0105280895
0.0096931292056596,0.023859838
0.0095928867187298,-0.0009489306
0.0025252239290021,-0.0138294455
0.0093240768751232,0.0072976365
0.0190498959571249,0.009781713
0.0140843195909398,-0.012749312
0.0084648446959478,0.010007167
-0.0103307810472788,-0.016470438
-0.0113979246045569,0.0004584766
-0.0299575018726617,0.018682035
-0.0073456487084482,0.0069541163
